audio
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LKTB_BRNO_Tower_119_605MHz_20201029_060626.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LKTB_BRNO_Tower_119_605MHz_20201029_073731.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LKTB_BRNO_Tower_119_605MHz_20201029_102129.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LKTB_BRNO_Tower_119_605MHz_20201029_110511.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LKTB_BRNO_Tower_119_605MHz_20201029_180205.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210419_153441.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210420_142949.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210420_151758.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210421_083320.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210421_083624.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210421_143604.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210422_061925.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210422_083102.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210422_155828.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210423_101040.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210423_142801.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210423_160618.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210423_170457.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210501_060848.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210501_065354.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210501_072244.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210501_073043.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210501_073256.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_051736.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_052351.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_060221.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_060505.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_060824.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_060829.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_061429.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_061433.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_061623.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_062014.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_062018.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_062238.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_062628.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_063447.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_064029.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_065138.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_065407.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_065520.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_065622.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_065626.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_065812.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_065831.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_065945.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_070235.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_071049.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_071809.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_073058.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_092024.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_114312.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_121507.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_122439.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_123002.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_134316.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_134810.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_145713.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_152026.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_163416.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_164016.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_164140.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_164218.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_164237.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_164322.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_051653.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_062127.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_062134.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_071945.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_080828.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_081644.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_081913.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_082408.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_082722.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_083741.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_083922.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_084629.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_125509.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_130604.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_140302.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_141714.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_142013.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_142105.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_142210.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_143209.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_143715.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_144924.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_145500.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_145810.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_150135.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_150149.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151058.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151517.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151530.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151822.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151837.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151916.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151946.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_152011.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_152953.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_153902.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_153923.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_155852.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_160018.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_161046.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_161854.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_162417.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_163635.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_164624.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_164649.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_062720.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_063202.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_065614.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_070027.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_070942.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_095148.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_100959.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_101442.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_102003.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_102805.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_125034.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_130255.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_134548.wav'}"
"{'bytes': None, 'path': '/home/rodoggx/Documents/iResearch-2024/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_152004.wav'}"
